source,target,weight
purchasing,may,0
purchasing,mayornominate,0
purchasing,merger,0
purchasing,might,0
purchasing,modernizing,0
purchasing,money,0
purchasing,nevertheless,0
purchasing,next,0
purchasing,none,0
purchasing,number,1
purchasing,offices,0
purchasing,often,0
purchasing,one,0
purchasing,operated,1
purchasing,orderly,0
purchasing,ordinarys,0
purchasing,outgoing,0
purchasing,outmoded,0
purchasing,overall,0
purchasing,personnel,2
purchasing,place,0
purchasing,policies,1
purchasing,populous,0
purchasing,portion,0
purchasing,possible,0
purchasing,practices,1
purchasing,praise,0
purchasing,presentments,0
purchasing,primary,0
purchasing,problem,0
purchasing,produced,0
purchasing,program,0
purchasing,proportionate,0
purchasing,proposed,0
purchasing,protected,0
purchasing,provide,0
purchasing,purchasing,0
purchasing,pye,0
purchasing,realize,0
purchasing,receive,0
purchasing,received,0
purchasing,receives,0
purchasing,recent,0
purchasing,recommended,0
purchasing,reduce,0
purchasing,registration,0
purchasing,relative,0
purchasing,remedy,0
purchasing,reports,0
purchasing,reset,0
purchasing,result,1
purchasing,revised,0
purchasing,said,2
purchasing,seen,0
purchasing,septemberoctober,0
purchasing,services,0
purchasing,size,0
purchasing,state,0
purchasing,steps,0
purchasing,studied,0
purchasing,superior,0
purchasing,swipe,0
purchasing,take,0
purchasing,taxpayers,0
purchasing,term,0
purchasing,termend,0
purchasing,thanks,0
purchasing,title,0
purchasing,took,0
purchasing,topics,1
purchasing,two,0
purchasing,urged,0
purchasing,voters,0
purchasing,wards,0
purchasing,welfare,0
purchasing,well,1
purchasing,widespread,0
pye,accepted,0
pye,achieve,0
pye,act,0
pye,administration,0
pye,administrators,0
pye,allen,1
pye,also,0
pye,ambiguous,0
pye,among,0
pye,appointment,0
pye,appraisers,0
pye,assistance,0
pye,atlanta,0
pye,atlantas,0
pye,automobile,0
pye,available,0
pye,awarding,0
pye,believes,0
pye,best,0
pye,burden,0
pye,charge,0
pye,charged,1
pye,child,0
pye,city,0
pye,clerical,0
pye,combined,0
pye,commented,0
pye,committee,0
pye,compensation,0
pye,conducted,0
pye,considering,0
pye,continue,0
pye,cost,0
pye,counties,0
pye,county,0
pye,court,1
pye,date,0
pye,department,0
pye,departments,0
pye,deserves,0
pye,disable,0
pye,disproportionate,0
pye,distribute,0
pye,distribution,0
pye,durwood,1
pye,effected,0
pye,effective,0
pye,efficiency,0
pye,election,0
pye,enabling,0
pye,end,0
pye,evidence,0
pye,exception,0
pye,executive,0
pye,experienced,0
pye,failure,0
pye,federal,0
pye,feel,0
pye,fees,0
pye,find,0
pye,fire,0
pye,fit,0
pye,follow,0
pye,foster,0
pye,friday,0
pye,fulton,1
pye,funds,0
pye,future,0
pye,general,0
pye,generally,0
pye,georgias,0
pye,governments,0
pye,grand,0
pye,granted,0
pye,greater,0
pye,guardians,0
pye,handful,0
pye,handling,0
pye,hardfought,1
pye,homes,0
pye,however,0
pye,implementation,0
pye,improving,0
pye,inadequate,0
pye,interest,0
pye,inure,0
pye,investigate,1
pye,investigation,0
pye,irregularities,1
pye,items,0
pye,ivan,1
pye,judge,1
pye,jurors,0
pye,jury,1
pye,lacking,0
pye,law,0
pye,laws,0
pye,legislators,0
pye,legislature,0
pye,less,0
pye,major,0
pye,manner,0
pye,many,0
pye,may,0
pye,mayornominate,1
pye,merger,0
pye,might,0
pye,modernizing,0
pye,money,0
pye,nevertheless,0
pye,next,0
pye,none,0
pye,number,0
pye,offices,0
pye,often,0
pye,one,0
pye,operated,0
pye,orderly,0
pye,ordinarys,0
pye,outgoing,0
pye,outmoded,0
pye,overall,0
pye,personnel,0
pye,place,0
pye,policies,0
pye,populous,0
pye,portion,0
pye,possible,1
pye,practices,0
pye,praise,0
pye,presentments,0
pye,primary,1
pye,problem,0
pye,produced,0
pye,program,0
pye,proportionate,0
pye,proposed,0
pye,protected,0
pye,provide,0
pye,purchasing,0
pye,pye,0
pye,realize,0
pye,receive,0
pye,received,0
pye,receives,0
pye,recent,0
pye,recommended,0
pye,reduce,0
pye,registration,0
pye,relative,0
pye,remedy,0
pye,reports,1
pye,reset,0
pye,result,0
pye,revised,0
pye,said,0
pye,seen,0
pye,septemberoctober,1
pye,services,0
pye,size,0
pye,state,0
pye,steps,0
pye,studied,0
pye,superior,1
pye,swipe,0
pye,take,0
pye,taxpayers,0
pye,term,1
pye,termend,0
pye,thanks,0
pye,title,0
pye,took,0
pye,topics,0
pye,two,0
pye,urged,0
pye,voters,0
pye,wards,0
pye,welfare,0
pye,well,0
pye,widespread,0
realize,accepted,0
realize,achieve,0
realize,act,0
realize,administration,0
realize,administrators,0
realize,allen,0
realize,also,0
realize,ambiguous,0
realize,among,0
realize,appointment,0
realize,appraisers,0
realize,assistance,0
realize,atlanta,0
realize,atlantas,0
realize,automobile,0
realize,available,0
realize,awarding,0
realize,believes,0
realize,best,0
realize,burden,0
realize,charge,0
realize,charged,0
realize,child,0
realize,city,0
realize,clerical,0
realize,combined,0
realize,commented,0
realize,committee,0
realize,compensation,0
realize,conducted,0
realize,considering,0
realize,continue,0
realize,cost,0
realize,counties,1
realize,county,0
realize,court,0
realize,date,0
realize,department,0
realize,departments,0
realize,deserves,0
realize,disable,1
realize,disproportionate,0
realize,distribute,0
realize,distribution,1
realize,durwood,0
realize,effected,0
realize,effective,0
realize,efficiency,0
realize,election,0
realize,enabling,0
realize,end,0
realize,evidence,0
realize,exception,0
realize,executive,0
realize,experienced,0
realize,failure,0
realize,federal,0
realize,feel,0
realize,fees,0
realize,find,0
realize,fire,0
realize,fit,0
realize,follow,0
realize,foster,0
realize,friday,0
realize,fulton,0
realize,funds,1
realize,future,0
realize,general,0
realize,generally,0
realize,georgias,0
realize,governments,0
realize,grand,0
realize,granted,0
realize,greater,0
realize,guardians,0
realize,handful,0
realize,handling,0
realize,hardfought,0
realize,homes,0
realize,however,0
realize,implementation,0
realize,improving,0
realize,inadequate,0
realize,interest,0
realize,inure,0
realize,investigate,0
realize,investigation,0
realize,irregularities,0
realize,items,0
realize,ivan,0
realize,judge,0
realize,jurors,1
realize,jury,0
realize,lacking,0
realize,law,0
realize,laws,0
realize,legislators,0
realize,legislature,0
realize,less,1
realize,major,0
realize,manner,0
realize,many,0
realize,may,0
realize,mayornominate,0
realize,merger,0
realize,might,1
realize,modernizing,0
realize,money,0
realize,nevertheless,0
realize,next,0
realize,none,0
realize,number,0
realize,offices,0
realize,often,0
realize,one,0
realize,operated,0
realize,orderly,0
realize,ordinarys,0
realize,outgoing,0
realize,outmoded,0
realize,overall,0
realize,personnel,0
realize,place,0
realize,policies,0
realize,populous,1
realize,portion,0
realize,possible,0
realize,practices,0
realize,praise,0
realize,presentments,0
realize,primary,0
realize,problem,0
realize,produced,0
realize,program,1
realize,proportionate,1
realize,proposed,0
realize,protected,0
realize,provide,0
realize,purchasing,0
realize,pye,0
realize,realize,0
realize,receive,0
realize,received,0
realize,receives,0
realize,recent,0
realize,recommended,0
realize,reduce,0
realize,registration,0
realize,relative,0
realize,remedy,0
realize,reports,0
realize,reset,0
realize,result,0
realize,revised,0
realize,said,1
realize,seen,0
realize,septemberoctober,0
realize,services,0
realize,size,0
realize,state,0
realize,steps,0
realize,studied,0
realize,superior,0
realize,swipe,0
realize,take,0
realize,taxpayers,0
realize,term,0
realize,termend,0
realize,thanks,0
realize,title,0
realize,took,0
realize,topics,0
realize,two,0
realize,urged,0
realize,voters,0
realize,wards,0
realize,welfare,0
realize,well,0
realize,widespread,0
receive,accepted,0
receive,achieve,0
receive,act,0
receive,administration,0
receive,administrators,0
receive,allen,0
receive,also,0
receive,ambiguous,0
receive,among,0
receive,appointment,0
receive,appraisers,0
receive,assistance,0
receive,atlanta,0
receive,atlantas,0
receive,automobile,0
receive,available,1
receive,awarding,0
receive,believes,0
receive,best,0
receive,burden,0
receive,charge,0
receive,charged,0
receive,child,0
receive,city,0
receive,clerical,0
receive,combined,0
receive,commented,0
receive,committee,0
receive,compensation,0
receive,conducted,0
receive,considering,0
receive,continue,0
receive,cost,0
receive,counties,0
receive,county,1
receive,court,0
receive,date,0
receive,department,0
receive,departments,0
receive,deserves,0
receive,disable,0
receive,disproportionate,0
receive,distribute,0
receive,distribution,0
receive,durwood,0
receive,effected,0
receive,effective,0
receive,efficiency,0
receive,election,0
receive,enabling,0
receive,end,0
receive,evidence,0
receive,exception,0
receive,executive,0
receive,experienced,0
receive,failure,0
receive,federal,0
receive,feel,1
receive,fees,0
receive,find,0
receive,fire,0
receive,fit,0
receive,follow,0
receive,foster,0
receive,friday,0
receive,fulton,1
receive,funds,1
receive,future,1
receive,general,0
receive,generally,0
receive,georgias,0
receive,governments,0
receive,grand,0
receive,granted,0
receive,greater,0
receive,guardians,0
receive,handful,0
receive,handling,0
receive,hardfought,0
receive,homes,0
receive,however,0
receive,implementation,0
receive,improving,0
receive,inadequate,0
receive,interest,0
receive,inure,0
receive,investigate,0
receive,investigation,0
receive,irregularities,0
receive,items,0
receive,ivan,0
receive,judge,0
receive,jurors,1
receive,jury,0
receive,lacking,0
receive,law,0
receive,laws,0
receive,legislators,0
receive,legislature,0
receive,less,0
receive,major,0
receive,manner,0
receive,many,0
receive,may,0
receive,mayornominate,0
receive,merger,0
receive,might,0
receive,modernizing,0
receive,money,0
receive,nevertheless,1
receive,next,0
receive,none,0
receive,number,0
receive,offices,0
receive,often,0
receive,one,0
receive,operated,0
receive,orderly,0
receive,ordinarys,0
receive,outgoing,0
receive,outmoded,0
receive,overall,0
receive,personnel,0
receive,place,0
receive,policies,0
receive,populous,0
receive,portion,1
receive,possible,0
receive,practices,0
receive,praise,0
receive,presentments,0
receive,primary,0
receive,problem,0
receive,produced,0
receive,program,0
receive,proportionate,0
receive,proposed,0
receive,protected,0
receive,provide,0
receive,purchasing,0
receive,pye,0
receive,realize,0
receive,receive,0
receive,received,0
receive,receives,0
receive,recent,0
receive,recommended,0
receive,reduce,0
receive,registration,0
receive,relative,0
receive,remedy,0
receive,reports,0
receive,reset,0
receive,result,0
receive,revised,0
receive,said,1
receive,seen,0
receive,septemberoctober,0
receive,services,0
receive,size,0
receive,state,0
receive,steps,0
receive,studied,0
receive,superior,0
receive,swipe,0
receive,take,0
receive,taxpayers,0
receive,term,0
receive,termend,0
receive,thanks,0
receive,title,0
receive,took,0
receive,topics,0
receive,two,0
receive,urged,0
receive,voters,0
receive,wards,0
receive,welfare,0
receive,well,0
receive,widespread,0
received,accepted,0
received,achieve,0
received,act,0
received,administration,0
received,administrators,0
received,allen,0
received,also,0
received,ambiguous,0
received,among,0
received,appointment,0
received,appraisers,0
received,assistance,0
received,atlanta,0
received,atlantas,0
received,automobile,0
received,available,0
received,awarding,0
received,believes,0
received,best,0
received,burden,0
received,charge,0
received,charged,0
received,child,0
received,city,1
received,clerical,0
received,combined,0
received,commented,0
received,committee,0
received,compensation,0
received,conducted,0
received,considering,1
received,continue,0
received,cost,0
received,counties,0
received,county,0
received,court,0
received,date,0
received,department,0
received,departments,0
received,deserves,0
received,disable,0
received,disproportionate,0
received,distribute,0
received,distribution,0
received,durwood,0
received,effected,0
received,effective,0
received,efficiency,0
received,election,1
received,enabling,0
received,end,0
received,evidence,0
received,exception,0
received,executive,0
received,experienced,0
received,failure,0
received,federal,0
received,feel,0
received,fees,0
received,find,0
received,fire,0
received,fit,0
received,follow,0
received,foster,0
received,friday,0
received,fulton,0
received,funds,0
received,future,0
received,general,0
received,generally,0
received,georgias,0
received,governments,0
received,grand,0
received,granted,0
received,greater,0
received,guardians,0
received,handful,1
received,handling,0
received,hardfought,0
received,homes,0
received,however,0
received,implementation,0
received,improving,0
received,inadequate,0
received,interest,1
received,inure,0
received,investigate,0
received,investigation,0
received,irregularities,0
received,items,0
received,ivan,0
received,judge,0
received,jurors,0
received,jury,1
received,lacking,0
received,law,0
received,laws,0
received,legislators,0
received,legislature,0
received,less,0
received,major,0
received,manner,0
received,many,0
received,may,0
received,mayornominate,0
received,merger,0
received,might,0
received,modernizing,0
received,money,0
received,nevertheless,0
received,next,0
received,none,0
received,number,1
received,offices,0
received,often,0
received,one,0
received,operated,0
received,orderly,0
received,ordinarys,0
received,outgoing,0
received,outmoded,0
received,overall,0
received,personnel,0
received,place,0
received,policies,0
received,populous,0
received,portion,0
received,possible,0
received,practices,0
received,praise,0
received,presentments,0
received,primary,0
received,problem,0
received,produced,0
received,program,0
received,proportionate,0
received,proposed,0
received,protected,0
received,provide,0
received,purchasing,0
received,pye,0
received,realize,0
received,receive,0
received,received,0
received,receives,0
received,recent,0
received,recommended,0
received,reduce,0
received,registration,0
received,relative,1
received,remedy,0
received,reports,1
received,reset,0
received,result,0
received,revised,0
received,said,1
received,seen,0
received,septemberoctober,0
received,services,0
received,size,1
received,state,0
received,steps,0
received,studied,0
received,superior,0
received,swipe,0
received,take,0
received,taxpayers,0
received,term,0
received,termend,0
received,thanks,0
received,title,0
received,took,0
received,topics,0
received,two,0
received,urged,0
received,voters,1
received,wards,0
received,welfare,0
received,well,0
received,widespread,1
receives,accepted,0
receives,achieve,0
receives,act,0
receives,administration,0
receives,administrators,0
receives,allen,0
receives,also,0
receives,ambiguous,0
receives,among,0
receives,appointment,0
receives,appraisers,0
receives,assistance,1
receives,atlanta,0
receives,atlantas,0
receives,automobile,0
receives,available,0
receives,awarding,0
receives,believes,0
receives,best,0
receives,burden,0
receives,charge,0
receives,charged,0
receives,child,0
receives,city,0
receives,clerical,0
receives,combined,0
receives,commented,0
receives,committee,0
receives,compensation,0
receives,conducted,0
receives,considering,0
receives,continue,0
receives,cost,0
receives,counties,1
receives,county,2
receives,court,0
receives,date,0
receives,department,1
receives,departments,1
receives,deserves,0
receives,disable,0
receives,disproportionate,0
receives,distribute,1
receives,distribution,0
receives,durwood,0
receives,effected,0
receives,effective,0
receives,efficiency,0
receives,election,0
receives,enabling,0
receives,end,0
receives,evidence,0
receives,exception,1
receives,executive,0
receives,experienced,0
receives,failure,0
receives,federal,0
receives,feel,0
receives,fees,0
receives,find,0
receives,fire,0
receives,fit,1
receives,follow,0
receives,foster,0
receives,friday,0
receives,fulton,2
receives,funds,1
receives,future,0
receives,general,1
receives,generally,0
receives,georgias,0
receives,governments,0
receives,grand,0
receives,granted,0
receives,greater,0
receives,guardians,0
receives,handful,0
receives,handling,0
receives,hardfought,0
receives,homes,0
receives,however,0
receives,implementation,0
receives,improving,0
receives,inadequate,0
receives,interest,0
receives,inure,0
receives,investigate,0
receives,investigation,0
receives,irregularities,0
receives,items,1
receives,ivan,0
receives,judge,0
receives,jurors,0
receives,jury,1
receives,lacking,0
receives,law,0
receives,laws,0
receives,legislators,0
receives,legislature,0
receives,less,0
receives,major,1
receives,manner,0
receives,many,0
receives,may,0
receives,mayornominate,0
receives,merger,0
receives,might,0
receives,modernizing,0
receives,money,1
receives,nevertheless,0
receives,next,0
receives,none,1
receives,number,0
receives,offices,0
receives,often,0
receives,one,1
receives,operated,0
receives,orderly,0
receives,ordinarys,0
receives,outgoing,0
receives,outmoded,0
receives,overall,0
receives,personnel,0
receives,place,0
receives,policies,0
receives,populous,0
receives,portion,0
receives,possible,0
receives,practices,0
receives,praise,0
receives,presentments,0
receives,primary,0
receives,problem,0
receives,produced,0
receives,program,1
receives,proportionate,0
receives,proposed,0
receives,protected,0
receives,provide,0
receives,purchasing,0
receives,pye,0
receives,realize,0
receives,receive,0
receives,received,0
receives,receives,0
receives,recent,0
receives,recommended,0
receives,reduce,0
receives,registration,0
receives,relative,0
receives,remedy,0
receives,reports,0
receives,reset,0
receives,result,0
receives,revised,0
receives,said,1
receives,seen,1
receives,septemberoctober,0
receives,services,0
receives,size,0
receives,state,2
receives,steps,0
receives,studied,0
receives,superior,0
receives,swipe,0
receives,take,0
receives,taxpayers,0
receives,term,0
receives,termend,0
receives,thanks,0
receives,title,0
receives,took,0
receives,topics,0
receives,two,0
receives,urged,0
receives,voters,0
receives,wards,0
receives,welfare,2
receives,well,0
receives,widespread,0
recent,accepted,0
recent,achieve,0
recent,act,0
recent,administration,0
recent,administrators,0
recent,allen,0
recent,also,0
recent,ambiguous,0
recent,among,0
recent,appointment,0
recent,appraisers,0
recent,assistance,0
recent,atlanta,0
recent,atlantas,1
recent,automobile,0
recent,available,0
recent,awarding,0
recent,believes,0
recent,best,0
recent,burden,0
recent,charge,0
recent,charged,0
recent,child,0
recent,city,0
recent,clerical,0
recent,combined,0
recent,commented,0
recent,committee,0
recent,compensation,0
recent,conducted,0
recent,considering,0
recent,continue,0
recent,cost,0
recent,counties,0
recent,county,1
recent,court,0
recent,date,0
recent,department,0
recent,departments,0
recent,deserves,0
recent,disable,0
recent,disproportionate,0
recent,distribute,0
recent,distribution,0
recent,durwood,0
recent,effected,0
recent,effective,0
recent,efficiency,0
recent,election,1
recent,enabling,0
recent,end,0
recent,evidence,1
recent,exception,0
recent,executive,0
recent,experienced,0
recent,failure,0
recent,federal,0
recent,feel,0
recent,fees,0
recent,find,0
recent,fire,0
recent,fit,0
recent,follow,0
recent,foster,0
recent,friday,1
recent,fulton,1
recent,funds,0
recent,future,0
recent,general,0
recent,generally,0
recent,georgias,0
recent,governments,0
recent,grand,1
recent,granted,0
recent,greater,0
recent,guardians,0
recent,handful,0
recent,handling,0
recent,hardfought,0
recent,homes,0
recent,however,0
recent,implementation,0
recent,improving,0
recent,inadequate,0
recent,interest,0
recent,inure,0
recent,investigate,0
recent,investigation,1
recent,irregularities,1
recent,items,0
recent,ivan,0
recent,judge,0
recent,jurors,0
recent,jury,1
recent,lacking,0
recent,law,0
recent,laws,0
recent,legislators,0
recent,legislature,0
recent,less,0
recent,major,0
recent,manner,0
recent,many,0
recent,may,0
recent,mayornominate,0
recent,merger,0
recent,might,0
recent,modernizing,0
recent,money,0
recent,nevertheless,0
recent,next,0
recent,none,0
recent,number,0
recent,offices,0
recent,often,0
recent,one,0
recent,operated,0
recent,orderly,0
recent,ordinarys,0
recent,outgoing,0
recent,outmoded,0
recent,overall,0
recent,personnel,0
recent,place,1
recent,policies,0
recent,populous,0
recent,portion,0
recent,possible,0
recent,practices,0
recent,praise,0
recent,presentments,0
recent,primary,1
recent,problem,0
recent,produced,1
recent,program,0
recent,proportionate,0
recent,proposed,0
recent,protected,0
recent,provide,0
recent,purchasing,0
recent,pye,0
recent,realize,0
recent,receive,0
recent,received,0
recent,receives,0
recent,recent,0
recent,recommended,0
recent,reduce,0
recent,registration,0
recent,relative,0
recent,remedy,0
recent,reports,0
recent,reset,0
recent,result,0
recent,revised,0
recent,said,1
recent,seen,0
recent,septemberoctober,0
recent,services,0
recent,size,0
recent,state,0
recent,steps,0
recent,studied,0
recent,superior,0
recent,swipe,0
recent,take,0
recent,taxpayers,0
recent,term,0
recent,termend,0
recent,thanks,0
recent,title,0
recent,took,1
recent,topics,0
recent,two,0
recent,urged,0
recent,voters,0
recent,wards,0
recent,welfare,0
recent,well,0
recent,widespread,0
recommended,accepted,0
recommended,achieve,0
recommended,act,1
recommended,administration,0
recommended,administrators,0
recommended,allen,0
recommended,also,1
recommended,ambiguous,0
recommended,among,0
recommended,appointment,0
recommended,appraisers,0
recommended,assistance,0
recommended,atlanta,0
recommended,atlantas,0
recommended,automobile,1
recommended,available,0
recommended,awarding,0
recommended,believes,0
recommended,best,0
recommended,burden,0
recommended,charge,0
recommended,charged,0
recommended,child,0
recommended,city,0
recommended,clerical,0
recommended,combined,0
recommended,commented,0
recommended,committee,0
recommended,compensation,0
recommended,conducted,0
recommended,considering,0
recommended,continue,0
recommended,cost,0
recommended,counties,0
recommended,county,0
recommended,court,0
recommended,date,0
recommended,department,0
recommended,departments,0
recommended,deserves,0
recommended,disable,0
recommended,disproportionate,0
recommended,distribute,0
recommended,distribution,0
recommended,durwood,0
recommended,effected,0
recommended,effective,0
recommended,efficiency,0
recommended,election,0
recommended,enabling,0
recommended,end,1
recommended,evidence,0
recommended,exception,0
recommended,executive,0
recommended,experienced,0
recommended,failure,0
recommended,federal,0
recommended,feel,0
recommended,fees,0
recommended,find,0
recommended,fire,0
recommended,fit,0
recommended,follow,0
recommended,foster,0
recommended,friday,0
recommended,fulton,1
recommended,funds,0
recommended,future,0
recommended,general,0
recommended,generally,0
recommended,georgias,1
recommended,governments,0
recommended,grand,0
recommended,granted,0
recommended,greater,0
recommended,guardians,0
recommended,handful,0
recommended,handling,0
recommended,hardfought,0
recommended,homes,0
recommended,however,0
recommended,implementation,1
recommended,improving,1
recommended,inadequate,0
recommended,interest,0
recommended,inure,0
recommended,investigate,0
recommended,investigation,0
recommended,irregularities,0
recommended,items,0
recommended,ivan,0
recommended,judge,0
recommended,jurors,0
recommended,jury,1
recommended,lacking,0
recommended,law,1
recommended,laws,1
recommended,legislators,1
recommended,legislature,0
recommended,less,0
recommended,major,0
recommended,manner,0
recommended,many,0
recommended,may,0
recommended,mayornominate,0
recommended,merger,0
recommended,might,0
recommended,modernizing,1
recommended,money,0
recommended,nevertheless,0
recommended,next,0
recommended,none,0
recommended,number,0
recommended,offices,0
recommended,often,0
recommended,one,0
recommended,operated,0
recommended,orderly,0
recommended,ordinarys,0
recommended,outgoing,1
recommended,outmoded,0
recommended,overall,0
recommended,personnel,0
recommended,place,0
recommended,policies,0
recommended,populous,0
recommended,portion,0
recommended,possible,0
recommended,practices,0
recommended,praise,0
recommended,presentments,0
recommended,primary,0
recommended,problem,0
recommended,produced,0
recommended,program,0
recommended,proportionate,0
recommended,proposed,0
recommended,protected,0
recommended,provide,0
recommended,purchasing,0
recommended,pye,0
recommended,realize,0
recommended,receive,0
recommended,received,0
recommended,receives,0
recommended,recent,0
recommended,recommended,0
recommended,reduce,0
recommended,registration,0
recommended,relative,0
recommended,remedy,0
recommended,reports,0
recommended,reset,0
recommended,result,0
recommended,revised,1
recommended,said,0
recommended,seen,0
recommended,septemberoctober,0
recommended,services,0
recommended,size,0
recommended,state,0
recommended,steps,0
recommended,studied,1
recommended,superior,0
recommended,swipe,0
recommended,take,0
recommended,taxpayers,0
recommended,term,0
recommended,termend,0
recommended,thanks,0
recommended,title,1
recommended,took,0
recommended,topics,0
recommended,two,0
recommended,urged,0
recommended,voters,0
recommended,wards,0
recommended,welfare,0
recommended,well,0
recommended,widespread,0
reduce,accepted,0
reduce,achieve,1
reduce,act,0
reduce,administration,1
reduce,administrators,0
reduce,allen,0
reduce,also,0
reduce,ambiguous,0
reduce,among,0
reduce,appointment,0
reduce,appraisers,0
reduce,assistance,0
reduce,atlanta,0
reduce,atlantas,0
reduce,automobile,0
reduce,available,0
reduce,awarding,0
reduce,believes,1
reduce,best,0
reduce,burden,0
reduce,charge,0
reduce,charged,0
reduce,child,0
reduce,city,0
reduce,clerical,0
reduce,combined,1
reduce,commented,0
reduce,committee,0
reduce,compensation,0
reduce,conducted,0
reduce,considering,0
reduce,continue,0
reduce,cost,1
reduce,counties,0
reduce,county,0
reduce,court,0
reduce,date,0
reduce,department,0
reduce,departments,0
reduce,deserves,0
reduce,disable,0
reduce,disproportionate,0
reduce,distribute,0
reduce,distribution,0
reduce,durwood,0
reduce,effected,0
reduce,effective,0
reduce,efficiency,1
reduce,election,0
reduce,enabling,0
reduce,end,0
reduce,evidence,0
reduce,exception,0
reduce,executive,0
reduce,experienced,0
reduce,failure,0
reduce,federal,0
reduce,feel,0
reduce,fees,0
reduce,find,0
reduce,fire,0
reduce,fit,0
reduce,follow,0
reduce,foster,0
reduce,friday,0
reduce,fulton,0
reduce,funds,0
reduce,future,0
reduce,general,0
reduce,generally,0
reduce,georgias,0
reduce,governments,0
reduce,grand,0
reduce,granted,0
reduce,greater,1
reduce,guardians,0
reduce,handful,0
reduce,handling,0
reduce,hardfought,0
reduce,homes,0
reduce,however,1
reduce,implementation,0
reduce,improving,0
reduce,inadequate,0
reduce,interest,0
reduce,inure,0
reduce,investigate,0
reduce,investigation,0
reduce,irregularities,0
reduce,items,0
reduce,ivan,0
reduce,judge,0
reduce,jurors,0
reduce,jury,1
reduce,lacking,0
reduce,law,0
reduce,laws,0
reduce,legislators,0
reduce,legislature,0
reduce,less,0
reduce,major,0
reduce,manner,0
reduce,many,0
reduce,may,0
reduce,mayornominate,0
reduce,merger,0
reduce,might,0
reduce,modernizing,0
reduce,money,0
reduce,nevertheless,0
reduce,next,0
reduce,none,0
reduce,number,0
reduce,offices,1
reduce,often,0
reduce,one,0
reduce,operated,0
reduce,orderly,0
reduce,ordinarys,0
reduce,outgoing,0
reduce,outmoded,0
reduce,overall,0
reduce,personnel,0
reduce,place,0
reduce,policies,0
reduce,populous,0
reduce,portion,0
reduce,possible,0
reduce,practices,0
reduce,praise,0
reduce,presentments,0
reduce,primary,0
reduce,problem,0
reduce,produced,0
reduce,program,0
reduce,proportionate,0
reduce,proposed,0
reduce,protected,0
reduce,provide,0
reduce,purchasing,0
reduce,pye,0
reduce,realize,0
reduce,receive,0
reduce,received,0
reduce,receives,0
reduce,recent,0
reduce,recommended,0
reduce,reduce,0
reduce,registration,0
reduce,relative,0
reduce,remedy,0
reduce,reports,0
reduce,reset,0
reduce,result,0
reduce,revised,0
reduce,said,1
reduce,seen,0
reduce,septemberoctober,0
reduce,services,0
reduce,size,0
reduce,state,0
reduce,steps,0
reduce,studied,0
reduce,superior,0
reduce,swipe,0
reduce,take,0
reduce,taxpayers,0
reduce,term,0
reduce,termend,0
reduce,thanks,0
reduce,title,0
reduce,took,0
reduce,topics,0
reduce,two,1
reduce,urged,0
reduce,voters,0
reduce,wards,0
reduce,welfare,0
reduce,well,0
reduce,widespread,0
registration,accepted,0
registration,achieve,0
registration,act,0
registration,administration,0
registration,administrators,0
registration,allen,0
registration,also,0
registration,ambiguous,1
registration,among,0
registration,appointment,0
registration,appraisers,0
registration,assistance,0
registration,atlanta,0
registration,atlantas,0
registration,automobile,0
registration,available,0
registration,awarding,0
registration,believes,0
registration,best,0
registration,burden,0
registration,charge,0
registration,charged,0
registration,child,0
registration,city,0
registration,clerical,0
registration,combined,0
registration,commented,0
registration,committee,0
registration,compensation,0
registration,conducted,0
registration,considering,0
registration,continue,0
registration,cost,0
registration,counties,0
registration,county,0
registration,court,0
registration,date,0
registration,department,0
registration,departments,0
registration,deserves,0
registration,disable,0
registration,disproportionate,0
registration,distribute,0
registration,distribution,0
registration,durwood,0
registration,effected,0
registration,effective,0
registration,efficiency,0
registration,election,1
registration,enabling,0
registration,end,0
registration,evidence,0
registration,exception,0
registration,executive,0
registration,experienced,0
registration,failure,0
registration,federal,0
registration,feel,0
registration,fees,0
registration,find,1
registration,fire,0
registration,fit,0
registration,follow,0
registration,foster,0
registration,friday,0
registration,fulton,0
registration,funds,0
registration,future,0
registration,general,0
registration,generally,0
registration,georgias,1
registration,governments,0
registration,grand,0
registration,granted,0
registration,greater,0
registration,guardians,0
registration,handful,0
registration,handling,0
registration,hardfought,0
registration,homes,0
registration,however,0
registration,implementation,0
registration,improving,0
registration,inadequate,1
registration,interest,0
registration,inure,0
registration,investigate,0
registration,investigation,0
registration,irregularities,0
registration,items,0
registration,ivan,0
registration,judge,0
registration,jurors,0
registration,jury,1
registration,lacking,0
registration,law,0
registration,laws,1
registration,legislators,0
registration,legislature,0
registration,less,0
registration,major,0
registration,manner,0
registration,many,1
registration,may,0
registration,mayornominate,0
registration,merger,0
registration,might,0
registration,modernizing,0
registration,money,0
registration,nevertheless,0
registration,next,0
registration,none,0
registration,number,0
registration,offices,0
registration,often,1
registration,one,0
registration,operated,0
registration,orderly,0
registration,ordinarys,0
registration,outgoing,0
registration,outmoded,1
registration,overall,0
registration,personnel,0
registration,place,0
registration,policies,0
registration,populous,0
registration,portion,0
registration,possible,0
registration,practices,0
registration,praise,0
registration,presentments,0
registration,primary,0
registration,problem,0
registration,produced,0
registration,program,0
registration,proportionate,0
registration,proposed,0
registration,protected,0
registration,provide,0
registration,purchasing,0
registration,pye,0
registration,realize,0
